(('1996_460', '3', '2'), 1)
(('1996_460', '25', '3'), 1)
(('2003_2277', '12', '3'), 5)
(('2003_2277', '12', '1'), 4)
(('2003_2277', '1', '2'), 4)
(('2003_2277', '93', '1'), 2)
(('2003_2277', '36', '4'), 2)
(('2003_2277', '2', '1'), 2)
(('2003_2277', '93', '2'), 1)
(('2003_2277', '9', '1'), 1)
(('2003_2277', '80', '1'), 1)
(('2003_2277', '79', '1'), 1)
(('2003_2277', '56', '3'), 1)
(('2003_2277', '32', '2'), 1)
(('2003_2277', '32', '1'), 1)
(('2003_2277', '19', '1'), 1)
(('2003_2277', '179', '9'), 1)
(('2003_2277', '14', '4'), 1)
(('2003_1067', '26', '2'), 7)
(('2003_1067', '37', '1'), 4)
(('2003_1067', '36', '1'), 4)
(('2003_1067', '26', '4'), 4)
(('2003_1067', '31', '1'), 2)
(('2003_1067', '26', '8'), 2)
(('2003_1067', '26', '1'), 2)
(('2003_1067', '34', '4'), 1)
(('2003_1067', '34', '1'), 1)
(('2003_1067', '26', '6'), 1)
(('2003_1067', '26', '5'), 1)
(('2000_1315', '30', '2'), 7)
(('2000_1315', '90', '1'), 5)
(('2000_1315', '81', '1'), 2)
(('2000_1315', '31', '1'), 2)
(('2000_1315', '9', '1'), 1)
(('2000_1315', '6', '1'), 1)
(('2000_1315', '57', '1'), 1)
(('2000_1315', '40', '2'), 1)
(('2000_1315', '4', '1'), 1)
(('2000_1315', '3', '1'), 1)
(('2000_1315', '22', '1'), 1)
(('2000_1315', '20', '1'), 1)
(('2000_1315', '137', '3'), 1)
(('2000_1315', '128', '3'), 1)
(('2000_1315', '118', '19'), 1)
(('2000_1315', '115', '2'), 1)
(('2004_1375', '3', '2'), 4)
(('2004_1375', '3', '1'), 4)
(('2004_1375', '27', '1'), 4)
(('2004_1375', '22', '4'), 3)
(('2004_1375', '15', '1'), 2)
(('2004_1375', '7', '3'), 1)
(('2004_1375', '33', '4'), 1)
(('2004_1375', '22', '1'), 1)
(('2004_1375', '21', '3'), 1)
(('2004_1375', '17', '1'), 1)
(('2004_1375', '16', '1'), 1)
(('2004_1375', '12', '4'), 1)
(('2004_1375', '12', '3'), 1)
(('2004_1375', '10', '2'), 1)
(('2004_1375', '10', '1'), 1)
(('2004_2065', '9', '3'), 4)
(('2004_2065', '23', '2'), 3)
(('2004_2065', '2', '1'), 3)
(('2004_2065', '7', '3'), 2)
(('2004_2065', '48', '2'), 2)
(('2004_2065', '16', '2'), 2)
(('2004_2065', '8', '3'), 1)
(('2004_2065', '7', '8'), 1)
(('2004_2065', '49', '1'), 1)
(('2004_2065', '47', '1'), 1)
(('2004_2065', '4', '2'), 1)
(('2004_2065', '38', '2'), 1)
(('2004_2065', '37', '3'), 1)
(('2004_2065', '20', '1'), 1)
(('2004_2065', '16', '13'), 1)
(('2004_2065', '132', '1'), 1)
(('2001_298', '2', '1'), 7)
(('2001_298', '83', '1'), 4)
(('2001_298', '12', '1'), 3)
(('2001_298', '35', '1'), 2)
(('2001_298', '14', '1'), 2)
(('2001_298', '80', '3'), 1)
(('2001_298', '80', '2'), 1)
(('2001_298', '76', '1'), 1)
(('2001_298', '46', '2'), 1)
(('2001_298', '13', '1'), 1)
(('2001_298', '127', '1'), 1)
(('2001_298', '111', '1'), 1)
(('2001_298', '105', '1'), 1)
(('2001_1450', '23', '2'), 4)
(('2001_1450', '35', '1'), 3)
(('2001_1450', '24', '2'), 3)
(('2001_1450', '10', '1'), 3)
(('2001_1450', '20', '1'), 2)
(('2001_1450', '10', '3'), 2)
(('2001_1450', '31', '2'), 1)
(('2001_1450', '30', '1'), 1)
(('2001_1450', '28', '2'), 1)
(('2001_1450', '23', '5'), 1)
(('2001_1450', '21', '2'), 1)
(('2001_1450', '18', '4'), 1)
(('2001_1450', '14', '7'), 1)
(('2001_1450', '14', '1'), 1)
(('2001_1450', '12', '1'), 1)
(('1996_261', '15', '1'), 3)
(('1996_261', '7', '2'), 2)
(('1996_261', '29', '1'), 2)
(('1996_261', '17', '1'), 2)
(('1996_261', '15', '4'), 2)
(('1996_261', '14', '2'), 2)
(('1996_261', '9', '3'), 1)
(('1996_261', '5', '3'), 1)
(('1996_261', '4', '1'), 1)
(('1996_261', '3', '3'), 1)
(('1996_261', '3', '2'), 1)
(('1996_261', '22', '2'), 1)
(('1996_261', '22', '1'), 1)
(('1996_261', '14', '5'), 1)
(('1996_261', '13', '4'), 1)
(('1996_261', '13', '3'), 1)
(('1996_261', '11', '3'), 1)
(('1996_261', '11', '2'), 1)
(('1996_261', '11', '1'), 1)
(('2004_2772', '72', '1'), 4)
(('2004_2772', '92', '2'), 3)
(('2004_2772', '85', '2'), 2)
(('2004_2772', '66', '1'), 2)
(('2004_2772', '71', '1'), 1)
(('2004_2772', '53', '1'), 1)
(('2004_2772', '50', '2'), 1)
(('2004_2772', '48', '1'), 1)
(('2004_2772', '46', '1'), 1)
(('2004_2772', '41', '3'), 1)
(('2004_2772', '40', '3'), 1)
(('2004_2772', '35', '5'), 1)
(('2004_2772', '33', '1'), 1)
(('2004_2772', '24', '1'), 1)
(('2004_2772', '14', '1'), 1)
(('2004_2772', '12', '3'), 1)
(('2004_2772', '12', '1'), 1)
(('2004_2772', '1', '3'), 1)
(('2003_1834', '23', '1'), 5)
(('2003_1834', '8', '4'), 4)
(('2003_1834', '9', '1'), 3)
(('2003_1834', '36', '1'), 2)
(('2003_1834', '24', '1'), 2)
(('2003_1834', '14', '2'), 2)
(('2003_1834', '6', '4'), 1)
(('2003_1834', '5', '1'), 1)
(('2003_1834', '43', '1'), 1)
(('2003_1834', '3', '3'), 1)
(('2003_1834', '24', '3'), 1)
(('2003_1834', '18', '2'), 1)
(('2003_1834', '17', '2'), 1)
(('2003_1652', '1', '2'), 7)
(('2003_1652', '4', '1'), 3)
(('2003_1652', '7', '1'), 2)
(('2003_1652', '5', '2'), 2)
(('2003_1652', '5', '1'), 2)
(('2003_1652', '23', '3'), 2)
(('2003_1652', '23', '1'), 2)
(('2003_1652', '55', '2'), 1)
(('2003_1652', '45', '2'), 1)
(('2003_1652', '3', '4'), 1)
(('2003_1652', '3', '1'), 1)
(('2003_1652', '23', '8'), 1)
(('2001_19', '5', '1'), 5)
(('2001_19', '47', '5'), 4)
(('2001_19', '46', '4'), 2)
(('2001_19', '46', '2'), 2)
(('2001_19', '44', '4'), 2)
(('2001_19', '31', '1'), 2)
(('2001_19', '9', '3'), 1)
(('2001_19', '51', '1'), 1)
(('2001_19', '5', '2'), 1)
(('2001_19', '47', '2'), 1)
(('2001_19', '44', '1'), 1)
(('2001_19', '31', '2'), 1)
(('2001_19', '29', '2'), 1)
(('2001_19', '13', '2'), 1)
(('1997_739', '6', '1'), 4)
(('1997_739', '38', '1'), 3)
(('1997_739', '59', '1'), 2)
(('1997_739', '39', '1'), 2)
(('1997_739', '90', '2'), 1)
(('1997_739', '8', '3'), 1)
(('1997_739', '68', '6'), 1)
(('1997_739', '40', '1'), 1)
(('1997_739', '37', '3'), 1)
(('1997_739', '35', '1'), 1)
(('1997_739', '34', '4'), 1)
(('1997_739', '34', '2'), 1)
(('1997_739', '19', '3'), 1)
(('1997_739', '18', '1'), 1)
(('1997_739', '13', '4'), 1)
(('1997_739', '13', '1'), 1)
(('1997_739', '10', '4'), 1)
(('1997_739', '1', '3'), 1)
(('2003_2221', '18', '1'), 8)
(('2003_2221', '23', '1'), 3)
(('2003_2221', '18', '4'), 2)
(('2003_2221', '13', '1'), 2)
(('2003_2221', '52', '1'), 1)
(('2003_2221', '41', '1'), 1)
(('2003_2221', '39', '1'), 1)
(('2003_2221', '37', '2'), 1)
(('2003_2221', '28', '1'), 1)
(('2003_2221', '25', '6'), 1)
(('2003_2221', '25', '4'), 1)
(('2003_2221', '25', '1'), 1)
(('2003_2221', '13', '2'), 1)
(('2001_1352', '32', '1'), 5)
(('2001_1352', '42', '1'), 3)
(('2001_1352', '8', '1'), 2)
(('2001_1352', '67', '2'), 2)
(('2001_1352', '40', '1'), 2)
(('2001_1352', '12', '2'), 2)
(('2001_1352', '42', '2'), 1)
(('2001_1352', '39', '1'), 1)
(('2001_1352', '32', '2'), 1)
(('2001_1352', '30', '4'), 1)
(('2001_1352', '22', '2'), 1)
(('2001_1352', '15', '2'), 1)
(('2001_1352', '13', '2'), 1)
(('2001_1352', '11', '2'), 1)
(('1995_1', '48', '2'), 3)
(('1995_1', '16', '5'), 3)
(('1995_1', '50', '1'), 2)
(('1995_1', '2', '1'), 2)
(('1995_1', '1', '2'), 2)
(('1995_1', '8', '2'), 1)
(('1995_1', '57', '1'), 1)
(('1995_1', '53', '1'), 1)
(('1995_1', '31', '4'), 1)
(('1995_1', '27', '3'), 1)
(('1995_1', '26', '1'), 1)
(('1995_1', '25', '8'), 1)
(('1995_1', '25', '4'), 1)
(('1995_1', '25', '11'), 1)
(('1995_1', '18', '4'), 1)
(('1995_1', '16', '7'), 1)
(('1995_1', '16', '4'), 1)
(('2004_1954', '28', '1'), 5)
(('2004_1954', '7', '1'), 4)
(('2004_1954', '92', '2'), 2)
(('2004_1954', '17', '1'), 2)
(('2004_1954', '92', '1'), 1)
(('2004_1954', '65', '2'), 1)
(('2004_1954', '6', '7'), 1)
(('2004_1954', '6', '3'), 1)
(('2004_1954', '30', '2'), 1)
(('2004_1954', '29', '1'), 1)
(('2004_1954', '27', '8'), 1)
(('2004_1954', '27', '5'), 1)
(('2004_1954', '21', '4'), 1)
(('2004_1954', '21', '1'), 1)
(('2003_1750', '44', '1'), 3)
(('2003_1750', '71', '2'), 2)
(('2003_1750', '48', '2'), 2)
(('2003_1750', '90', '1'), 1)
(('2003_1750', '83', '5'), 1)
(('2003_1750', '73', '2'), 1)
(('2003_1750', '62', '12'), 1)
(('2003_1750', '62', '11'), 1)
(('2003_1750', '52', '3'), 1)
(('2003_1750', '43', '2'), 1)
(('2003_1750', '3', '3'), 1)
(('2003_1750', '22', '1'), 1)
(('2003_1750', '176', '1'), 1)
(('2003_1750', '143', '2'), 1)
(('2003_1750', '135', '1'), 1)
(('2003_1750', '124', '4'), 1)
(('2003_1750', '119', '1'), 1)
(('2003_1750', '114', '2'), 1)
(('2003_1750', '10', '1'), 1)
(('1997_740', '26', '3'), 4)
(('1997_740', '26', '2'), 4)
(('1997_740', '7', '2'), 2)
(('1997_740', '5', '5'), 2)
(('1997_740', '43', '2'), 2)
(('1997_740', '38', '2'), 2)
(('1997_740', '4', '1'), 1)
(('1997_740', '36', '1'), 1)
(('1997_740', '27', '1'), 1)
(('1997_740', '19', '1'), 1)
(('1997_740', '18', '2'), 1)
(('1997_740', '17', '1'), 1)
(('1997_740', '10', '1'), 1)
(('2004_2784', '25', '1'), 5)
(('2004_2784', '57', '1'), 3)
(('2004_2784', '50', '1'), 3)
(('2004_2784', '15', '1'), 3)
(('2004_2784', '57', '3'), 2)
(('2004_2784', '18', '2'), 2)
(('2004_2784', '7', '2'), 1)
(('2004_2784', '7', '1'), 1)
(('2004_2784', '12', '1'), 1)
(('2004_2784', '10', '1'), 1)
(('2003_1692', '31', '1'), 5)
(('2003_1692', '8', '1'), 3)
(('2003_1692', '24', '2'), 2)
(('2003_1692', '23', '1'), 2)
(('2003_1692', '10', '2'), 2)
(('2003_1692', '91', '1'), 1)
(('2003_1692', '7', '1'), 1)
(('2003_1692', '4', '1'), 1)
(('2003_1692', '27', '1'), 1)
(('2003_1692', '24', '1'), 1)
(('2003_1692', '22', '2'), 1)
(('2003_1692', '18', '1'), 1)
(('2003_1692', '15', '1'), 1)
(('2003_1510', '3', '4'), 5)
(('2003_1510', '8', '3'), 4)
(('2003_1510', '16', '1'), 3)
(('2003_1510', '8', '1'), 2)
(('2003_1510', '16', '2'), 2)
(('2003_1510', '8', '4'), 1)
(('2003_1510', '71', '1'), 1)
(('2003_1510', '4', '1'), 1)
(('2003_1510', '21', '3'), 1)
(('2003_1510', '18', '1'), 1)
(('2003_1510', '105', '4'), 1)
(('2001_679', '8', '1'), 10)
(('2001_679', '6', '1'), 5)
(('2001_679', '8', '4'), 1)
(('2001_679', '8', '2'), 1)
(('2001_679', '7', '2'), 1)
(('2001_679', '6', '2'), 1)
(('2001_679', '17', '1'), 1)
(('2001_679', '12', '1'), 1)
(('2001_679', '11', '2'), 1)
(('2001_64', '6', '1'), 3)
(('2001_64', '22', '3'), 3)
(('2001_64', '49', '3'), 2)
(('2001_64', '3', '1'), 2)
(('2001_64', '18', '12'), 2)
(('2001_64', '82', '1'), 1)
(('2001_64', '61', '3'), 1)
(('2001_64', '59', '3'), 1)
(('2001_64', '47', '9'), 1)
(('2001_64', '47', '5'), 1)
(('2001_64', '47', '10'), 1)
(('2001_64', '46', '4'), 1)
(('2001_64', '41', '3'), 1)
(('2001_64', '36', '10'), 1)
(('2001_64', '112', '1'), 1)
(('1995_420', '9', '1'), 8)
(('1995_420', '6', '2'), 3)
(('1995_420', '9', '2'), 2)
(('1995_420', '4', '4'), 1)
(('1995_420', '35', '1'), 1)
(('1995_420', '31', '2'), 1)
(('1995_420', '29', '1'), 1)
(('1995_420', '2', '2'), 1)
(('1995_420', '2', '1'), 1)
(('1995_420', '12', '3'), 1)
(('1995_420', '12', '1'), 1)
(('1995_420', '10', '5'), 1)
(('1994_591', '64', '1'), 2)
(('1994_591', '42', '4'), 2)
(('1994_591', '35', '3'), 2)
(('1994_591', '2', '1'), 2)
(('1994_591', '80', '3'), 1)
(('1994_591', '80', '1'), 1)
(('1994_591', '63', '3'), 1)
(('1994_591', '52', '2'), 1)
(('1994_591', '51', '1'), 1)
(('1994_591', '5', '2'), 1)
(('1994_591', '45', '2'), 1)
(('1994_591', '37', '1'), 1)
(('1994_591', '33', '4'), 1)
(('1994_591', '28', '3'), 1)
(('1994_591', '15', '3'), 1)
(('1994_591', '12', '2'), 1)
(('1994_591', '11', '3'), 1)
(('1994_591', '10', '1'), 1)
(('2004_2405', '7', '1'), 7)
(('2004_2405', '2', '1'), 3)
(('2004_2405', '6', '1'), 2)
(('2004_2405', '3', '1'), 2)
(('2004_2405', '90', '1'), 1)
(('2004_2405', '7', '2'), 1)
(('2004_2405', '6', '8'), 1)
(('2004_2405', '5', '1'), 1)
(('2004_2405', '15', '1'), 1)
(('2004_2405', '104', '8'), 1)
(('2004_2405', '1', '1'), 1)
(('2001_21', '-', '1'), 15)
(('2001_21', '-', '5'), 4)
(('2001_21', '-', '3'), 2)
(('2001_1441', '45', '1'), 3)
(('2001_1441', '20', '1'), 3)
(('2001_1441', '8', '1'), 2)
(('2001_1441', '50', '3'), 2)
(('2001_1441', '70', '1'), 1)
(('2001_1441', '58', '1'), 1)
(('2001_1441', '57', '1'), 1)
(('2001_1441', '45', '2'), 1)
(('2001_1441', '43', '1'), 1)
(('2001_1441', '4', '3'), 1)
(('2001_1441', '34', '2'), 1)
(('2001_1441', '31', '1'), 1)
(('2001_1441', '26', '1'), 1)
(('2001_1441', '21', '1'), 1)
(('2001_1441', '11', '1'), 1)
(('2001_1353', '17', '1'), 12)
(('2001_1353', '4', '2'), 3)
(('2001_1353', '3', '2'), 2)
(('2001_1353', '40', '2'), 1)
(('2001_1353', '4', '1'), 1)
(('2001_1353', '31', '1'), 1)
(('2001_1353', '1', '1'), 1)
(('2003_1302', '79', '1'), 2)
(('2003_1302', '25', '1'), 2)
(('2003_1302', '95', '2'), 1)
(('2003_1302', '70', '2'), 1)
(('2003_1302', '69', '2'), 1)
(('2003_1302', '69', '1'), 1)
(('2003_1302', '35', '2'), 1)
(('2003_1302', '33', '2'), 1)
(('2003_1302', '30', '1'), 1)
(('2003_1302', '28', '2'), 1)
(('2003_1302', '28', '1'), 1)
(('2003_1302', '21', '4'), 1)
(('2003_1302', '2', '1'), 1)
(('2003_1302', '18', '1'), 1)
(('2003_1302', '167', '1'), 1)
(('2003_1302', '165', '1'), 1)
(('2003_1302', '133', '3'), 1)
(('2003_1302', '1', '2'), 1)
(('1997_153', '37', '5'), 4)
(('1997_153', '72', '2'), 2)
(('1997_153', '31', '1'), 2)
(('1997_153', '2', '3'), 2)
(('1997_153', '89', '1'), 1)
(('1997_153', '82', '2'), 1)
(('1997_153', '47', '1'), 1)
(('1997_153', '39', '2'), 1)
(('1997_153', '35', '1'), 1)
(('1997_153', '34', '1'), 1)
(('1997_153', '20', '1'), 1)
(('1997_153', '135', '2'), 1)
(('1997_153', '127', '2'), 1)
(('1997_153', '103', '2'), 1)
(('2004_2776', '8', '1'), 4)
(('2004_2776', '6', '2'), 4)
(('2004_2776', '16', '1'), 2)
(('2004_2776', '86', '1'), 1)
(('2004_2776', '66', '1'), 1)
(('2004_2776', '58', '2'), 1)
(('2004_2776', '58', '1'), 1)
(('2004_2776', '27', '1'), 1)
(('2004_2776', '26', '1'), 1)
(('2004_2776', '16', '2'), 1)
(('2004_2776', '12', '3'), 1)
(('2004_2776', '10', '1'), 1)
(('2004_1807', '96', '2'), 2)
(('2004_1807', '71', '1'), 2)
(('2004_1807', '54', '1'), 2)
(('2004_1807', '4', '2'), 2)
(('2004_1807', '97', '1'), 1)
(('2004_1807', '91', '1'), 1)
(('2004_1807', '58', '1'), 1)
(('2004_1807', '56', '1'), 1)
(('2004_1807', '52', '1'), 1)
(('2004_1807', '51', '2'), 1)
(('2004_1807', '41', '1'), 1)
(('2004_1807', '30', '1'), 1)
(('2004_1807', '27', '3'), 1)
(('2004_1807', '27', '2'), 1)
(('2004_1807', '13', '1'), 1)
(('1997_593', '14', '1'), 8)
(('1997_593', '5', '3'), 4)
(('1997_593', '28', '1'), 2)
(('1997_593', '96', '1'), 1)
(('1997_593', '54', '1'), 1)
(('1997_593', '24', '1'), 1)
(('1997_593', '15', '2'), 1)
(('1997_593', '101', '1'), 1)
(('2004_389', '3', '1'), 4)
(('2004_389', '192', '3'), 2)
(('2004_389', '146', '1'), 2)
(('2004_389', '94', '1'), 1)
(('2004_389', '93', '1'), 1)
(('2004_389', '29', '1'), 1)
(('2004_389', '24', '1'), 1)
(('2004_389', '186', '3'), 1)
(('2004_389', '183', '2'), 1)
(('2004_389', '180', '5'), 1)
(('2004_389', '180', '3'), 1)
(('2004_389', '169', '3'), 1)
(('2004_389', '140', '3'), 1)
(('2004_287', '30', '1'), 3)
(('2004_287', '3', '2'), 3)
(('2004_287', '12', '1'), 3)
(('2004_287', '5', '2'), 2)
(('2004_287', '36', '1'), 1)
(('2004_287', '30', '2'), 1)
(('2004_287', '23', '7'), 1)
(('2004_287', '19', '3'), 1)
(('2004_287', '16', '3'), 1)
(('2004_287', '16', '1'), 1)
(('2004_287', '13', '1'), 1)
(('2003_2273', '55', '2'), 15)
(('2003_2273', '6', '1'), 1)
(('2003_2273', '56', '1'), 1)
(('2003_2273', '28', '1'), 1)
(('2001_1196', '33', '1'), 6)
(('2001_1196', '22', '1'), 4)
(('2001_1196', '15', '1'), 2)
(('2001_1196', '8', '1'), 1)
(('2001_1196', '4', '5'), 1)
(('2001_1196', '30', '1'), 1)
(('2001_1196', '3', '1'), 1)
(('2001_1196', '28', '1'), 1)
(('2001_1196', '13', '1'), 1)
(('2000_985', '1', '2'), 5)
(('2000_985', '14', '1'), 2)
(('2000_985', '10', '1'), 2)
(('2000_985', '9', '2'), 1)
(('2000_985', '63', '2'), 1)
(('2000_985', '5', '1'), 1)
(('2000_985', '44', '1'), 1)
(('2000_985', '41', '2'), 1)
(('2000_985', '26', '3'), 1)
(('2000_985', '22', '3'), 1)
(('2000_985', '20', '3'), 1)
(('2000_985', '14', '2'), 1)
(('2000_1099', '30', '6'), 4)
(('2000_1099', '7', '1'), 2)
(('2000_1099', '27', '1'), 2)
(('2000_1099', '14', '1'), 2)
(('2000_1099', '7', '2'), 1)
(('2000_1099', '5', '3'), 1)
(('2000_1099', '45', '1'), 1)
(('2000_1099', '39', '3'), 1)
(('2000_1099', '38', '2'), 1)
(('2000_1099', '3', '3'), 1)
(('2000_1099', '22', '2'), 1)
(('2000_1099', '14', '2'), 1)
(('1999_688', '7', '1'), 2)
(('1999_688', '6', '4'), 2)
(('1999_688', '10', '1'), 2)
(('1999_688', '9', '2'), 1)
(('1999_688', '6', '5'), 1)
(('1999_688', '6', '2'), 1)
(('1999_688', '5', '2'), 1)
(('1999_688', '4', '1'), 1)
(('1999_688', '17', '6'), 1)
(('1999_688', '17', '5'), 1)
(('1999_688', '17', '2'), 1)
(('1999_688', '15', '1'), 1)
(('1999_688', '12', '3'), 1)
(('1999_688', '118', '2'), 1)
(('1999_688', '10', '2'), 1)
(('2004_1845', '100', '1'), 11)
(('2004_1845', '42', '2'), 1)
(('2004_1845', '4', '3'), 1)
(('2004_1845', '38', '2'), 1)
(('2004_1845', '38', '1'), 1)
(('2004_1845', '35', '1'), 1)
(('2004_1845', '3', '2'), 1)
(('2000_239', '1', '2'), 9)
(('2000_239', '9', '1'), 2)
(('2000_239', '7', '10'), 1)
(('2000_239', '7', '1'), 1)
(('2000_239', '42', '4'), 1)
(('2000_239', '42', '3'), 1)
(('2000_239', '35', '3'), 1)
(('2000_239', '1', '1'), 1)
(('2000_136', '5', '5'), 2)
(('2000_136', '5', '3'), 2)
(('2000_136', '22', '2'), 2)
(('2000_136', '16', '7'), 2)
(('2000_136', '13', '2'), 2)
(('2000_136', '5', '6'), 1)
(('2000_136', '27', '1'), 1)
(('2000_136', '26', '2'), 1)
(('2000_136', '19', '2'), 1)
(('2000_136', '19', '1'), 1)
(('2000_136', '17', '1'), 1)
(('2000_136', '16', '3'), 1)
(('2000_1319', '59', '2'), 3)
(('2000_1319', '18', '2'), 2)
(('2000_1319', '12', '3'), 2)
(('2000_1319', '96', '1'), 1)
(('2000_1319', '94', '2'), 1)
(('2000_1319', '84', '2'), 1)
(('2000_1319', '84', '1'), 1)
(('2000_1319', '59', '1'), 1)
(('2000_1319', '5', '1'), 1)
(('2000_1319', '24', '5'), 1)
(('2000_1319', '20', '1'), 1)
(('2000_1319', '19', '1'), 1)
(('2000_1319', '12', '2'), 1)
(('2000_1216', '3', '4'), 6)
(('2000_1216', '8', '4'), 3)
(('2000_1216', '21', '1'), 2)
(('2000_1216', '25', '3'), 1)
(('2000_1216', '16', '2'), 1)
(('2000_1216', '16', '1'), 1)
(('2000_1216', '15', '1'), 1)
(('2000_1216', '14', '1'), 1)
(('2000_1216', '11', '1'), 1)
(('2004_1205', '8', '1'), 4)
(('2004_1205', '14', '1'), 4)
(('2004_1205', '34', '1'), 2)
(('2004_1205', '21', '2'), 2)
(('2004_1205', '7', '1'), 1)
(('2004_1205', '40', '1'), 1)
(('2004_1205', '3', '3'), 1)
(('2004_1205', '13', '4'), 1)
(('2004_102', '8', '1'), 3)
(('2004_102', '5', '1'), 3)
(('2004_102', '83', '6'), 2)
(('2004_102', '127', '7'), 2)
(('2004_102', '10', '1'), 2)
(('2004_102', '6', '1'), 1)
(('2004_102', '5', '3'), 1)
(('2004_102', '27', '2'), 1)
(('2004_102', '132', '2'), 1)
(('2001_634', '17', '3'), 4)
(('2001_634', '3', '1'), 2)
(('2001_634', '17', '2'), 2)
(('2001_634', '13', '7'), 2)
(('2001_634', '46', '1'), 1)
(('2001_634', '41', '6'), 1)
(('2001_634', '40', '5'), 1)
(('2001_634', '15', '2'), 1)
(('2001_634', '13', '2'), 1)
(('2001_634', '10', '2'), 1)
(('2001_1446', '7', '5'), 4)
(('2001_1446', '6', '8'), 2)
(('2001_1446', '17', '1'), 2)
(('2001_1446', '8', '2'), 1)
(('2001_1446', '6', '4'), 1)
(('2001_1446', '4', '4'), 1)
(('2001_1446', '21', '2'), 1)
(('2001_1446', '20', '4'), 1)
(('2001_1446', '20', '1'), 1)
(('2001_1446', '17', '2'), 1)
(('2001_1446', '15', '2'), 1)
(('2001_1371', '5', '3'), 6)
(('2001_1371', '6', '4'), 3)
(('2001_1371', '13', '2'), 2)
(('2001_1371', '93', '4'), 1)
(('2001_1371', '89', '1'), 1)
(('2001_1371', '87', '1'), 1)
(('2001_1371', '7', '2'), 1)
(('2001_1371', '38', '3'), 1)
(('1997_933', '26', '4'), 4)
(('1997_933', '51', '1'), 2)
(('1997_933', '48', '3'), 1)
(('1997_933', '35', '3'), 1)
(('1997_933', '26', '2'), 1)
(('1997_933', '22', '1'), 1)
(('1997_933', '20', '2'), 1)
(('1997_933', '12', '3'), 1)
(('1997_933', '12', '2'), 1)
(('1997_933', '113', '1'), 1)
(('1997_933', '109', '2'), 1)
(('1997_933', '109', '1'), 1)
(('1997_884', '21', '1'), 5)
(('1997_884', '16', '1'), 4)
(('1997_884', '6', '1'), 3)
(('1997_884', '19', '1'), 2)
(('1997_884', '24', '4'), 1)
(('1997_884', '20', '4'), 1)
(('1997_469', '55', '1'), 2)
(('1997_469', '51', '1'), 2)
(('1997_469', '25', '2'), 2)
(('1997_469', '88', '2'), 1)
(('1997_469', '72', '4'), 1)
(('1997_469', '57', '1'), 1)
(('1997_469', '46', '4'), 1)
(('1997_469', '4', '1'), 1)
(('1997_469', '293', '1'), 1)
(('1997_469', '18', '1'), 1)
(('1997_469', '179', '1'), 1)
(('1997_469', '17', '1'), 1)
(('1997_469', '138', '2'), 1)
(('2004_2390', '13', '2'), 3)
(('2004_2390', '28', '1'), 2)
(('2004_2390', '18', '4'), 2)
(('2004_2390', '27', '2'), 1)
(('2004_2390', '26', '1'), 1)
(('2004_2390', '23', '3'), 1)
(('2004_2390', '18', '5'), 1)
(('2004_2390', '18', '3'), 1)
(('2004_2390', '17', '2'), 1)
(('2004_2390', '107', '1'), 1)
(('2004_2390', '1', '5'), 1)
(('2004_1263', '5', '1'), 10)
(('2004_1263', '5', '3'), 3)
(('2004_1263', '9', '3'), 1)
(('2004_1263', '5', '5'), 1)
(('2003_2276', '17', '2'), 3)
(('2003_2276', '11', '1'), 2)
(('2003_2276', '86', '1'), 1)
(('2003_2276', '83', '1'), 1)
(('2003_2276', '71', '1'), 1)
(('2003_2276', '6', '1'), 1)
(('2003_2276', '44', '2'), 1)
(('2003_2276', '4', '1'), 1)
(('2003_2276', '33', '1'), 1)
(('2003_2276', '23', '2'), 1)
(('2003_2276', '23', '1'), 1)
(('2003_2276', '17', '1'), 1)
(('2002_110', '2', '1'), 10)
(('2002_110', '29', '3'), 1)
(('2002_110', '29', '1'), 1)
(('2002_110', '24', '1'), 1)
(('2002_110', '23', '1'), 1)
(('2002_110', '13', '1'), 1)
(('2001_1194', '9', '1'), 4)
(('2001_1194', '36', '2'), 2)
(('2001_1194', '1', '2'), 2)
(('2001_1194', '58', '2'), 1)
(('2001_1194', '5', '9'), 1)
(('2001_1194', '5', '5'), 1)
(('2001_1194', '5', '3'), 1)
(('2001_1194', '36', '24'), 1)
(('2001_1194', '34', '2'), 1)
(('2001_1194', '10', '2'), 1)
(('2000_1321', '15', '1'), 3)
(('2000_1321', '69', '1'), 2)
(('2000_1321', '38', '1'), 2)
(('2000_1321', '73', '1'), 1)
(('2000_1321', '50', '1'), 1)
(('2000_1321', '42', '1'), 1)
(('2000_1321', '34', '1'), 1)
(('2000_1321', '24', '1'), 1)
(('2000_1321', '14', '4'), 1)
(('2000_1321', '14', '2'), 1)
(('2000_1321', '13', '1'), 1)
(('1999_95', '67', '1'), 3)
(('1999_95', '65', '1'), 2)
(('1999_95', '12', '1'), 2)
(('1999_95', '67', '3'), 1)
(('1999_95', '63', '1'), 1)
(('1999_95', '61', '1'), 1)
(('1999_95', '50', '1'), 1)
(('1999_95', '45', '2'), 1)
(('1999_95', '44', '1'), 1)
(('1999_95', '21', '1'), 1)
(('1999_95', '1', '2'), 1)
(('1999_932', '10', '1'), 5)
(('1999_932', '2', '1'), 4)
(('1999_932', '2', '2'), 2)
(('1999_932', '15', '1'), 2)
(('1999_932', '13', '1'), 1)
(('1999_932', '10', '2'), 1)
(('1995_60', '3', '1'), 11)
